,user_id,newdata.created_at,screen_name,text,source,display_text_width,reply_to_status_id,reply_to_user_id,reply_to_screen_name,is_quote,is_retweet,favorite_count,quote_count,reply_count,location,score
817,1.11071E+18,12/06/2022 22:02,OnDisasters,THREAD 2016 ARTICLE ON THE ACCIDENT INCLUDING PERIOD NEWS REPORTS,Twitter Web App,91,1.54E+18,1.11E+18,OnDisasters,False,False,1,,,"Livramento, Azores, Portugal",neutral/SI
818,1.49007E+18,12/06/2022 22:02,akkanalke1,CANADIANUKRAIN1 YOUR POSTS ARE WHAT MAKES ME CONSTANTLY WANT TO CHECK MY TWITTER FEED FOR UPDATES IMO NO OTHER NEWS SOURCE PROVIDE THE SAME KIND OF INSTANT STATUS REPORTS AS YOU DO WHEN YOU GUYS HAVE WON THIS WAR YOUR TEAMS EXPERIENCES NEED TO BECOME A BOOK AND A FILM SLAVA UKRAINI,Twitter for iPhone,275,1.54E+18,1.51E+18,CanadianUkrain1,False,False,2,,,,positiva
819,9.36668E+17,12/06/2022 22:01,antipinterester,THIS IS GOOD NEWS BUT WE CANT STOP THE WORK MOMSDEMAND DONTLOOKAWAY TXLEGE,Twitter for Android,121,,,,False,True,0,,,"Dallas, TX",positiva
820,1.44831E+18,12/06/2022 22:01,why_wij,WE INTERRUPT YOUR REGULAR PROGRAM TO BRING YOU THE LATEST IN REGULAR NEWS WE HAVE BEEN RECEIVING REPORTS ALL WEEK ON COUNTERFEIT REGULARSNFT PROJECTS THAT HAVE BEEN FLOODING THE MARKET ACCORDING TO SOURCES SOME PEOPLE HAVE LOST EVERYTHING MINTING THESE DERIVATIVE NFTS,Twitter for iPhone,139,,,,False,True,0,,,REGULAR,positiva
821,8.27904E+17,12/06/2022 22:00,infolinity,DEFENCEU HIGHWAYLASS OLEKSIIREZNIKOV THEECONOMIST THE FACT THAT DAILY REPORTS WHICH WERE FRONT AND CENTRE ON UK NEWS ARE NO LONGER AIRED DOESNT MEAN THAT NOTHING WAS HAPPENING THIS NEEDS TO CHANGE,infolinity,140,,,,False,True,0,,,United States || United Kingdom || South Africa,negativa
822,1.33059E+18,12/06/2022 21:57,hani_abuakar,ACCORDING TO NEWS REPORTS SALARIES OF PALESTINIAN AUTHORITY EMPLOYEES INCLUDING TEACHERS AND HEALTHCARE WORKERS HAVE BEEN CUT BY 20 PER CENT,Twitter for Android,144,1.54E+18,1.33E+18,hani_abuakar,False,False,0,,,"Gaza, Palestine",neutral/SI
823,2350090470,12/06/2022 21:57,BGTANCORE,DEVASTATING NEWS RIP COOPER NORIEGA LIFE IS FRAGILE ENJOY EVERY MINUTE,Twitter for iPhone,112,,,,False,True,0,,,,negativa
824,9.31871E+17,12/06/2022 21:57,JeremyB44628130,DEAR BBCNEWS BEFORE ANYBODY STARTS TO WATCH YOUR BIAS NEWS REPORTS ON RWANDA I CAN REPORT THAT EVERYONE IN THE PUB LAST NIGHT IS DELIGHTED THE FLIGHTS ARE GOING AHEAD,Twitter for Android,139,,,,False,True,0,,,"England, United Kingdom",positiva
825,199808054,12/06/2022 21:57,Lankyman90,DEAR BBCNEWS BEFORE ANYBODY STARTS TO WATCH YOUR BIAS NEWS REPORTS ON RWANDA I CAN REPORT THAT EVERYONE IN THE PUB LAST NIGHT IS DELIGHTED THE FLIGHTS ARE GOING AHEAD,Twitter Web App,139,,,,False,True,0,,,England,positiva
826,7313362,12/06/2022 21:55,chicagotribune,A VOTE FOR DARREN BAILEY IS A VOTE FOR JB PRITZKER RICHARD IRVIN SAID SEVEN TIMES IN A 20MINUTE NEWS CONFERENCE,SocialFlow app,142,,,,False,False,3,,,"Chicago, IL",neutral/SI
827,787546010,12/06/2022 17:45,BerkleyBearNews,WASHINGTON TO PAY SEATTLE ALLEGED CRIMINAL 250 EACH DAY HE DOESNT GET MENTAL HEALTH TREATMENT REPORTS NEWS TOPSTORIES BERKLEYBEARNEWS,dlvr.it,163,,,,False,False,0,,,Doghouse,negativa
828,334120424,12/06/2022 21:54,davidj_fraser,DEFENCEU HIGHWAYLASS OLEKSIIREZNIKOV THEECONOMIST THE FACT THAT DAILY REPORTS WHICH WERE FRONT AND CENTRE ON UK NEWS ARE NO LONGER AIRED DOESNT MEAN THAT NOTHING WAS HAPPENING THIS NEEDS TO CHANGE,Twitter for iPhone,152,1.54E+18,630995607,DefenceU,False,False,7,,,Abingdon & Stuck on the A34 ,negativa
829,1.05473E+18,12/06/2022 21:53,Negan06981768,CTL CTLITHIUM HUGE NEWS AGAIN LAB SAMPLE NEWS TODAY IS VITAL STEP TO PFS PILOT PRODUCTION AMP OFFTAKE AGREEMENT LAB SAMPLE PROVES BATTERY GRADE LITHIUM FOLLOWS MON RNS THAT INDICATED MASSIVE INC IN RESOURCE AMP 409 MGL SAMPLE BEYOND EXPECTATIONS,Twitter for Android,143,,,,False,True,0,,,"Chamonix-Mont-Blanc, France",positiva
830,255808742,12/06/2022 21:53,killpatty,PARTNERSHIP ANNOUNCEMENT WELCOME CRYPTOCASTLEANN HAS JOINED US AS A MEDIA PARTNER CRYPTO CASTLE IS WHERE ALL NEWS AND INFORMATION ABOUT THE CRYPTO WORLD IS UPDATED IN THE FASTEST WAY WHILE PROMOTING MANY POTENTIAL PROJECTS TO ITS COMMUNITY FITN FIFI E2E M2E,Twitter for Android,140,,,,False,True,0,,,Southcentral Kansas ,positiva
831,14787085,12/06/2022 21:53,joshsternberg,DELLCAM DID THE WSJ OPINION SECTION WRITE ABOUT THE CONNECTION BETWEEN WATCHING FOX NEWS AND THE RISE OF VIOLENCE CULTIVATION THEORY IS REAL,Twitter Web App,159,1.54E+18,103392633,dellcam,False,False,1,,,"New Jersey, USA",positiva
832,1.19731E+18,12/06/2022 21:51,bubblybtw,DEVASTATING NEWS RIP COOPER NORIEGA LIFE IS FRAGILE ENJOY EVERY MINUTE,Twitter for iPhone,112,,,,False,True,0,,,,negativa
833,1.53281E+18,12/06/2022 21:51,bahadirdonmez0,GOOD DAY BUDS NEW PROJECT ON THE MARKET PLEASE CHECK ANNOUNCEMENT FOR GREAT NEWS COMING SOON FURTHER INFORMATION WILL BE AVAILABLE SOON STAY TUNED,Twitter for Android,140,,,,False,True,0,,,,positiva
834,1.27076E+18,12/06/2022 21:50,blacksheepiess,THEFT KING LITERALLY JUST REPORTS ON NEWS IDK WHY PEOPLE HATE ON HIM SO MUCH HES NO DIFFERENT THAN YOUR AVERAGE DRAMA REPORT YOUTUBE CHANNEL,Twitter Web App,142,,,,False,False,1,,,any pronouns,negativa
835,759307832,12/06/2022 21:50,MuslimZaman,DAMASCUS INTERNATIONAL AIRPORT HAS BEEN SHUTDOWN THE ISRAELIS ATTACKED THE AIRPORT DURING THE NIGHT REPORTS OF DAMAGE TO THE RUNWAY YOU WONT HEAR THAT ON THE NEWS THOUGH BECAUSE TELLING THE TRUTH ABOUT ISRAEL IS NOT ALLOWED AND AGGRESSION AGAINST SYRIA IS NORMALIZED,Twitter for Android,139,,,,False,True,0,,,Birmingham,neutral/SI
836,1.20522E+18,12/06/2022 21:50,MonologueDraco,ENOUGH NEWS REPORTS TO KNOW I MEAN IT,Twitter for Android,38,1.54E+18,1.21E+18,MonologueDraco,False,False,0,,,,negativa
837,1.27208E+18,12/06/2022 21:49,IshikaSinghal19,THIS 4 WALMART SUNSCREEN IS THE BEST YOU CAN WEAR SAYS CONSUMER REPORTS WELLNESS SKIN NEWS BEAUTY HEALTHTIPS MENTALHEALTH,Analysis Application123,154,,,,False,False,2,,,"Lehi, UT <U+0001F1FA><U+0001F1F8>",positiva
838,1.53506E+18,12/06/2022 21:49,carl_jurassic,THE GOOD NEWS IS THAT OFTEN A FAINTING EPISODE IS NOT THE RESULT OF A LIFETHREATENING CONDITION AFTER FAINTING MOST CHILDREN RECOVER QUICKLY USUALLY IN LESS THAN A MINUTE AND DONT HAVE ANY LONGTERM HEALTH CONSEQUENCES,Twitter for iPhone,227,1.54E+18,1.54E+18,carl_jurassic,False,False,0,,,,positiva
839,1.51141E+18,12/06/2022 21:48,Kevin95703765,BRIANMORRIS7674 JOJOFROMJERZ HIS EVIDENCE WERE AFFIDAVITS AND THOSE PARTICULAR ONES HIS TEAM KEPT PRESENTING ONLY CONTAINED HEARSAY RUMORS AND FALSE REPORTS BUT ILL SAY IT AGAIN IF HE SAYS HE HAS IRREFUTABLE PROOF THE ELECTION WAS STOLEN WHERE YOU WOULD THINK FOX NEWS WOULD BE AIRING FOR CENTURIES,Twitter for Android,279,1.54E+18,294992032,BrianMorris7674,False,False,0,,,,negativa
840,366638700,12/06/2022 21:47,fioroy,A UKRAINIAN SNIPER KILLED ONE OF PUTINS MOST NOTORIOUS MERCENARIES SAY REPORTS VIA YAHOO SUCH GOOD NEWS HOPEFULLY HIS ENTIRE FAMILY FOLLOWS HIS 6 DEEP PATH,Twitter Web App,183,,,,False,False,0,,,,positiva
841,4718281633,12/06/2022 21:46,andenglingzi,WE ARE PROUD OF JIMIN FOR OWNING THIS PLEASE UPVOTE AMP SHARE GOAL 250 JIMIN SHINES AS HE GOES VIRAL FOR HIS MESMERIZING VOCALS AND KMEDIA FEATURE HIM IN NEWS REPORTS ON BTSS COMEBACK WITHYOU BY JIMIN BTSJIMIN OF BTS BTSTWT AND SUNGWOON,Twitter for iPhone,144,,,,False,True,0,,,<U+65E5><U+672C>,positiva
842,1713827761,12/06/2022 21:45,GKosowan,CBCJANJOHNSTON WALLISSNOW RCMPALBERTA EDMONTONPOLICE 1 PEOPLE BELIEVE CBCNEWSCBCEDMONTON OBJECTIVELY REPORTS STORIES WHEN ITS MORE IDEOLOGICAL BASED NEWS GIVING TRACTION 2 CERTAIN STORIES OR BURY THE STORY ALTOGETHER UP PLAYDOWN PLAY EVENTS PRAISINGVILIFING CERTAIN PEOPLE ADJUSTING THE STORY 2 SUIT A NARRATIVE,Twitter for Android,275,1.54E+18,390863217,cbcjanjohnston,False,False,1,,,Planet Earth,positiva
843,1.51635E+18,12/06/2022 21:45,darthgrogu9,TYSKA MERCNEWS MCDONALDSCORP THE RUSSIAN EMPIRE ALMOST COLLAPSED DUE TO A LACK OF WESTFOOD THANK GOD THE KREMLIN WAS ABLE TO AVERT THIS AT THE LAST MINUTE UKRAINE,Twitter for iPhone,140,1.54E+18,18494804,Tyska,False,False,1,,,,positiva
844,9.59793E+17,12/06/2022 21:43,Rhonda17071468,TISHADEAL WHATS HOLDING UP THE PUBLIC SCOTUS ANNOUNCEMENT WAITING FOR REDIRECT NEWS DAY TO SLIP IT PAST US,Twitter for iPad,124,,,,False,True,0,,,Minnesota,negativa
845,1.163E+18,12/06/2022 21:42,PatricBlerk,DISGRACE THOMSON REUTERS PUTS CASELINES SUBCONTRACT ON HOLD FOLLOWING NEWS REPORTS,Twitter for Android,106,,,,False,False,0,,,,neutral/SI
846,2767897979,12/06/2022 21:41,pedrocsw,DAMASCUS INTERNATIONAL AIRPORT HAS BEEN SHUTDOWN THE ISRAELIS ATTACKED THE AIRPORT DURING THE NIGHT REPORTS OF DAMAGE TO THE RUNWAY YOU WONT HEAR THAT ON THE NEWS THOUGH BECAUSE TELLING THE TRUTH ABOUT ISRAEL IS NOT ALLOWED AND AGGRESSION AGAINST SYRIA IS NORMALIZED,Twitter for Android,139,,,,False,True,0,,,London ,neutral/SI
847,27027371,12/06/2022 21:41,bridge1013,LOCAL NEWS HAS ALWAYS BEEN A VITAL SOURCE OF INFORMATION FOR AMERICANS SUNDAY JONWERTHEIM REPORTS ON THE STATE OF THE NEWSPAPER INDUSTRY,Twitter for iPhone,140,,,,False,True,0,,,"West Olive, MI",positiva
848,1.20843E+18,12/06/2022 21:37,PearceMCFC,SILKYCYRUS74 CITYXTRA IN FURTHER DETAILS IN REGARDS TO THE SCHEDULING OF MANCHESTER CITYS OFFICIAL ANNOUNCEMENT OF HAALAND ACCORDING TO THE INFORMATION OF TEAM NEWS AND TICKS ON TWITTER THE SOCIAL MEDIA CAMPAIGN IS SET FOR 10AM ON MONDAY 13TH JUNE,Twitter for iPhone,229,1.54E+18,1.25E+18,SilkyCyrus_74,False,False,4,,,,positiva
849,109221109,12/06/2022 21:36,oliver_wright,WROTE ABOUT THE POTENTIAL OF THIS ENERGY REFORM LAST WEEK GETTING IT DONE IN THIS SUMMERS ENERGY BILL IS NOW THE TARGET REPORTS OLIVERWRIGHT GOOD NEWS,Twitter for iPhone,140,,,,False,True,0,,,UK,positiva
850,395188734,12/06/2022 21:36,KasaNova_KK,MCQUACK306 THE PERSONA ANNOUNCEMENT IS EASILY THE MOST EXCITING NEWS FOR ME SINCE THE YAKUZA GAMES WERE ANNOUNCED TO BE COMING TO XBOX,Twitter Web App,125,1.54E+18,775156201,mcquack306,False,False,1,,,VA,positiva
851,8.33856E+17,12/06/2022 21:35,RuthSentUs,GNOMONCHRONICL1 PAULMAESTRI2 WALLOFMOMS BADFOXGRAPHICS FOXFRIENDSFIRST LEADERMCCONNELL THATS JUST LAZY GO READ NEWS REPORTS FROM 2018 ON DAY 1 SHE SPLAYED HER FINGERS ON HER FOREARM IN THE WP FORMATION IT IGNITED A MEDIA FIRESTORM AND THEN ON DAY 2 SHE THREW THE HAND SIGN BLATANTLY IT WAS NO ACCIDENT IT WAS DESIGNED TO OVERTAKE THE MEDIA CYCLE ZINABASH,Twitter for iPhone,278,1.54E+18,1.28E+18,GnomonChronicl1,False,False,0,,,USA,negativa
852,2939884403,12/06/2022 21:35,MaurNewell,NORTH KOREAN LEADER KIM JONG UN EXPRESSED FULL SUPPORT FOR PUTIN PEOPLE HAVE ACHIEVED SUCCESS IN ACCOMPLISHING THE JUST CAUSE OF DEFENDING THE DIGNITY OF THEIR COUNTRY WHILE BRAVING CHALLENGES UNDER THE GUIDANCE OF THE PRESIDENT NEWS AGENCY REPORTS,Twitter for Android,140,,,,False,True,0,,,,positiva
853,1.37247E+18,12/06/2022 21:34,AdonisJosias1,DO NOT WAIT UNTIL THE LAST MINUTE JOIN BOULPIK TO GET IN THE PRESALE BOULPIKACADEMY BOULPIKTOKEN BOULPIKTRADING CRYPTOCURRENCY CRYPTONEWS,Twitter for Android,140,,,,False,True,0,,,,neutral/SI
854,515513550,12/06/2022 21:33,MustafaGeguc,GOOD DAY BUDS NEW PROJECT ON THE MARKET PLEASE CHECK ANNOUNCEMENT FOR GREAT NEWS COMING SOON FURTHER INFORMATION WILL BE AVAILABLE SOON STAY TUNED,Twitter for Android,140,,,,False,True,0,,,Istanbul,positiva
855,1.49586E+18,12/06/2022 19:47,Ve10Ve_Ghost,MEDIA SCHOLZ MACRON DRAGHI TO MEET ZELENSKY IN KYIV AHEAD OF G7 SUMMIT GERMAN NEWS OUTLET BILD REPORTS THAT GERMAN CHANCELLOR OLAF SCHOLZ FRENCH PRESIDENT EMMANUEL MACRON AND ITALIAN PRIME MINISTER MARIO DRAGHI PLAN TO COME TO KYIV BEFORE THE G7 SUMMIT ON JUNE 2628,Twitter for iPhone,140,,,,False,True,0,,,,neutral/SI
856,7.14776E+17,12/06/2022 21:32,C0mPROu_MAN,JOELONGBALLS HIDEO KOJIMA WAS GOING TO ANNOUNCE HE WAS MAKING THE NEW BANJO KAZOOIE GAME BUT PHIL SPENCER TOLD HIM LAST MINUTE THAT THE WORLD WASNT READY FOR SUCH NEWS,Twitter for iPhone,140,,,,False,True,0,,,,negativa
857,3817110853,12/06/2022 21:32,JennTristanD20,DRAGONAGEFANS NOW MY STANDARDS ARE MY STANDARDS AND I DONT ANTICIPATE OTHERS FOLLOW SUIT THIS IS JUST ME I KEEP MY EYES ON THE NEWS WHEN COMPANIES DELAY AND WHEN THEY DECLARE NO CRUNCH I WILL SUPPORT THEM WHEN REPORTS COME OUT OF CRUNCH OF ABUSIVE PRACTICES OF NFT NONSENSE,Twitter Web App,273,1.54E+18,2373230886,Dragon_Age_Fans,False,False,8,,,"Alberta, Canada",neutral/SI
858,1.20192E+18,12/06/2022 21:28,dpr1372,WEN SYSSYSCOIN ROLLUX ANNOUNCEMENT WAS THE BIGGEST NEWS OF THE CONFERENCE GREAT THINGS ARE COMING FOR SYS,Twitter Web App,135,,,,True,False,8,,,Miami,positiva
859,162869238,12/06/2022 21:27,jossgarman,WROTE ABOUT THE POTENTIAL OF THIS ENERGY REFORM LAST WEEK GETTING IT DONE IN THIS SUMMERS ENERGY BILL IS NOW THE TARGET REPORTS OLIVERWRIGHT GOOD NEWS,Twitter for Android,184,,,,True,False,5,,,Bristol,positiva
860,67849904,12/06/2022 21:27,Tazman_London,REMEMBER THE DAYS OF MINUTE BY MINUTE COVERAGE OF THE ILLEGAL ACTS OF INVASION AND WAR IN AFGHANISTAN AND IRAQ WHERE WE HAD REAL TIME 24 HOUR NEWS COVERAGE OF THE IMPACT OF WAR ON FAMILY LIVES INDIVIDUAL STORIES AND HOW WE TOOK THEM IN AS REFUGEES TO OUR HOMES NO ME NEITHER,Twitter for iPhone,280,,,,False,False,4,,,"London, England",negativa
861,9.81861E+17,12/06/2022 21:26,ChristinaKuszn2,NORTH KOREAN LEADER KIM JONG UN EXPRESSED FULL SUPPORT FOR PUTIN PEOPLE HAVE ACHIEVED SUCCESS IN ACCOMPLISHING THE JUST CAUSE OF DEFENDING THE DIGNITY OF THEIR COUNTRY WHILE BRAVING CHALLENGES UNDER THE GUIDANCE OF THE PRESIDENT NEWS AGENCY REPORTS,Twitter for iPhone,140,,,,False,True,0,,,Tewksbury NJ,positiva
862,1.49696E+18,12/06/2022 21:26,Peace4_Ukraine,BACK UP TO PROVIDE UP TO THE MINUTE NEWS AND ANALYSIS WALTERREPORT,Twitter for Android,109,,,,False,True,0,,,,neutral/SI
863,9.65657E+17,12/06/2022 21:25,caviddruz,WHY DO SO UNIVERSITIES GIVE SO MANY GRADUATION SPEECHES THAT READ LIKE NEWS REPORTS,Twitter for iPhone,84,,,,False,False,0,,,En casita <U+0001F6CC>,positiva
864,8622162,12/06/2022 21:25,GautamGhosh,META INVESTIGATING SHERYL SANDBERGS USE OF COMPANY RESOURCES REPORT SUGGESTS SANDBERG WAS ACCUSED OF USING HER POWER TO CENSOR TWO NEWS REPORTS ABOUT HER NOW EXBOYFRIEND VIA INDIATODAY,Twitter for Android,212,,,,False,False,0,,,"Lucknow, India",neutral/SI
865,4380194536,12/06/2022 21:25,IRFANNKPCC,I WRITE FOR THE NEWS MINUTE ON THE TEXT BOOK CONTROVERSY IN KARNATAKA OPINION KARNATAKA TEXTBOOKS REWORKED AS RSS WANTS TO CATCH THEM YOUNG THENEWSMINUTE,Twitter for Android,140,,,,False,True,0,,,"Vijayanagara,Karnataka,India",positiva
866,1.39118E+18,12/06/2022 21:25,jeagvrx,DEVASTATING NEWS RIP COOPER NORIEGA LIFE IS FRAGILE ENJOY EVERY MINUTE,Twitter Web App,112,,,,False,True,0,,,,negativa
867,1.28452E+18,12/06/2022 21:24,PS5Infos,THIS NEWS DOESNT BODE WELL FOR PERSONA FANS ON PLAYSTATION OUTSIDE OF P4GS INITIAL STEAM RELEASE THIS WHOLE PC ANNOUNCEMENT IS WINDOWS STORE EXCLUSIVE WE ALL KNOW WHAT THAT MEANS THIS COULD INDICATE THAT P6 WILL BE A MICROSOFT EXCLUSIVE AS WELL P25TH PS5 XBOXBETHESDA,KohLantaNews,140,,,,False,True,0,,,World Wide Web,positiva
868,1.48037E+18,12/06/2022 21:24,NiolaNitro,KEIJI MUTOHS RETIREMENT ANNOUNCEMENT IS CURRENTLY THE TOP NEWS ON YAHOO JAPAN CFFES2022 NOAHGHC,Twitter Web App,139,,,,False,True,0,,,,positiva
869,1.32357E+18,12/06/2022 21:24,KhalidahmedINC,I WRITE FOR THE NEWS MINUTE ON THE TEXT BOOK CONTROVERSY IN KARNATAKA OPINION KARNATAKA TEXTBOOKS REWORKED AS RSS WANTS TO CATCH THEM YOUNG THENEWSMINUTE,Twitter for Android,140,,,,False,True,0,,,"Gulbarga, India",positiva
870,1.07996E+18,12/06/2022 21:23,ExpAllison,I THINK THIS IS REALLY GREAT NEWS WE HAVENT DONE A GOOD JOB WITH LABOR ORGANIZING WE SHOULD TAKE A MINUTE AND THINK ABOUT WHY WHILE WE BUILD CAPACITY WE CANT JUST KEEP HITTING THE LABOR BUTTON DESPITE US KNOWING THATS NOT WORKING WE NEED NEW LEADERS AND A NEW STRATEGY,TweetDeck,140,,,,False,True,0,,,The Land of Doesn't Have to Be,positiva
871,8.7732E+17,12/06/2022 21:22,Shinku_Tachi,THIS NEWS DOESNT BODE WELL FOR PERSONA FANS ON PLAYSTATION OUTSIDE OF P4GS INITIAL STEAM RELEASE THIS WHOLE PC ANNOUNCEMENT IS WINDOWS STORE EXCLUSIVE WE ALL KNOW WHAT THAT MEANS THIS COULD INDICATE THAT P6 WILL BE A MICROSOFT EXCLUSIVE AS WELL P25TH PS5 XBOXBETHESDA,Twitter Web App,278,,,,True,False,3,,,Shinku Tachi @ Brynhildr,positiva
872,98239312,12/06/2022 21:22,Femme_ParkJimin,UCC JIMIN SHINES AS HE GOES VIRAL FOR HIS MESMERIZING VOCALS AND KMEDIA FEATURE HIM IN NEWS REPORTS ON BTSS COMEBACK,Twitter for Android,140,,,,False,True,0,,,,positiva
873,2328070126,12/06/2022 21:22,TessaOutlook,DEAR BBCNEWS BEFORE ANYBODY STARTS TO WATCH YOUR BIAS NEWS REPORTS ON RWANDA I CAN REPORT THAT EVERYONE IN THE PUB LAST NIGHT IS DELIGHTED THE FLIGHTS ARE GOING AHEAD,Twitter for Android,139,,,,False,True,0,,,"England, United Kingdom",positiva
874,396044297,12/06/2022 21:22,PeggyStuart,NORTH KOREAN LEADER KIM JONG UN EXPRESSED FULL SUPPORT FOR PUTIN PEOPLE HAVE ACHIEVED SUCCESS IN ACCOMPLISHING THE JUST CAUSE OF DEFENDING THE DIGNITY OF THEIR COUNTRY WHILE BRAVING CHALLENGES UNDER THE GUIDANCE OF THE PRESIDENT NEWS AGENCY REPORTS,Twitter for iPad,140,,,,False,True,0,,,"Bend, Oregon, USA",positiva
875,442447112,12/06/2022 21:21,voidcharms,IDK WHY PPL ARE UPSET BY NO TES6 NEWS BETHESDAS SAID EVER SINCE ITS DEVELOPMENT ANNOUNCEMENT THAT THEYRE GONNA PUSH EVERYTHING FOR STARFIELD FIRST BEFORE BREATHING ANOTHER WORD ABT IT,Twitter for iPhone,184,,,,False,False,0,,,"excal, primal",positiva
876,1.52596E+18,12/06/2022 21:20,Mavis26093271,DEVASTATING NEWS RIP COOPER NORIEGA LIFE IS FRAGILE ENJOY EVERY MINUTE,Twitter for Android,112,,,,False,True,0,,,,negativa
877,1.49434E+18,12/06/2022 21:19,ChimMarshall,WE ARE PROUD OF JIMIN FOR OWNING THIS PLEASE UPVOTE AMP SHARE GOAL 250 JIMIN SHINES AS HE GOES VIRAL FOR HIS MESMERIZING VOCALS AND KMEDIA FEATURE HIM IN NEWS REPORTS ON BTSS COMEBACK WITHYOU BY JIMIN BTSJIMIN OF BTS BTSTWT AND SUNGWOON,Twitter for Android,144,,,,False,True,0,,,,positiva
878,1.50741E+18,12/06/2022 21:19,WeeW151071,DEAR BBCNEWS BEFORE ANYBODY STARTS TO WATCH YOUR BIAS NEWS REPORTS ON RWANDA I CAN REPORT THAT EVERYONE IN THE PUB LAST NIGHT IS DELIGHTED THE FLIGHTS ARE GOING AHEAD,Twitter for Android,139,,,,False,True,0,,,"Scotland, United Kingdom",positiva
879,1.2929E+18,12/06/2022 21:18,AshkenaziFugazi,I THINK THIS IS REALLY GREAT NEWS WE HAVENT DONE A GOOD JOB WITH LABOR ORGANIZING WE SHOULD TAKE A MINUTE AND THINK ABOUT WHY WHILE WE BUILD CAPACITY WE CANT JUST KEEP HITTING THE LABOR BUTTON DESPITE US KNOWING THATS NOT WORKING WE NEED NEW LEADERS AND A NEW STRATEGY,Twitter for Android,276,,,,True,False,11,,,The Heart Of Empire,positiva
880,7.46162E+17,12/06/2022 21:18,ANTH0NY_AGUILAR,THE 90MINUTE BROADCAST WILL FEATURE NEW TRAILERS DEEPER LOOKS AT THE NEWS FROM XBOX AMP BETHESDA GAMES SHOWCASE 2022 AND INTERVIEWS WITH VARIOUS GAME CREATORS,Twitter for Android,164,1.54E+18,7.46E+17,ANTH0NY_AGUILAR,False,False,0,,,,negativa
881,7.76721E+17,12/06/2022 21:17,rachid1598,FABRIZIOROMANO DIAAUTD FABRIZIOROMANO JUST REPORTS NEWS 0 EXCLUSIVITY,Twitter for iPhone,47,1.54E+18,330262748,FabrizioRomano,False,False,0,,,Tizi,neutral/SI
882,1.47018E+18,12/06/2022 21:16,chileno_epico,DAMASCUS INTERNATIONAL AIRPORT HAS BEEN SHUTDOWN THE ISRAELIS ATTACKED THE AIRPORT DURING THE NIGHT REPORTS OF DAMAGE TO THE RUNWAY YOU WONT HEAR THAT ON THE NEWS THOUGH BECAUSE TELLING THE TRUTH ABOUT ISRAEL IS NOT ALLOWED AND AGGRESSION AGAINST SYRIA IS NORMALIZED,Twitter for Android,139,,,,False,True,0,,,,neutral/SI
883,486754307,12/06/2022 21:16,Council_leader1,MRXAILAZ TUCOPETERS22 OLALEKANTAJUD12 ADARALOHUN101 ASHAKASALEH LOL STILL NOT GOING TO COUNT FOR MUCH WHAT THE NEWS SAYS IS JUST THAT THE EAST HAS BEEN VERY DOCILE WHILE THE REST WERE REGISTERING AND LARGELY BECOS OF D ACTIVITIES OF UR IPOB SO IT DOESNT MEAN THEY VE SIGNIFICANTLY MORE NEWBIES THAN THE REST JUST LAST MINUTE RUSH SYNDROME,Twitter for Android,279,1.54E+18,7.57E+17,Mr_Xailaz,False,False,0,,,,positiva
884,590029221,12/06/2022 21:15,highfivedave,CAN ANYONE RECOMMEND A NEWS CHANNEL THAT JUST REPORTS THE NEWS IM SICK AND TIRED OF SO CALLED NEWS READERS GIVING THEIR OWN OPINIONS AND THEIR OWN SPIN ON WHATS HAPPENING,Twitter for iPhone,140,,,,False,True,0,,,Wales,positiva
885,1.19983E+18,12/06/2022 21:15,Galug7,DAMASCUS INTERNATIONAL AIRPORT HAS BEEN SHUTDOWN THE ISRAELIS ATTACKED THE AIRPORT DURING THE NIGHT REPORTS OF DAMAGE TO THE RUNWAY YOU WONT HEAR THAT ON THE NEWS THOUGH BECAUSE TELLING THE TRUTH ABOUT ISRAEL IS NOT ALLOWED AND AGGRESSION AGAINST SYRIA IS NORMALIZED,Twitter for Android,139,,,,False,True,0,,,,neutral/SI
886,1471010448,12/06/2022 21:15,racheldaylewis,UNSCRIPTEDMIKE I LIVE UNDER A DELIGHTFUL ROCK WHERE MY OPINION AND GUT ARE THE DECIDERS AND I AM FREE FROM ALL THE POLLUTION UNFORTUNATELY I CANT LIVE HERE LIFE LIVING ETC DEMANDS A MINUTE AMOUNT OF INTERACTION THATS WHEN MY NEIGHBOR RUNS DOWN THE NEWS SIGH,Twitter for Android,249,1.54E+18,3551446154,unscriptedmike,False,False,0,,,,positiva
887,8.23256E+17,12/06/2022 21:15,TheRealTen824,JOELONGBALLS HIDEO KOJIMA WAS GOING TO ANNOUNCE HE WAS MAKING THE NEW BANJO KAZOOIE GAME BUT PHIL SPENCER TOLD HIM LAST MINUTE THAT THE WORLD WASNT READY FOR SUCH NEWS,Twitter for iPhone,140,,,,False,True,0,,,"Maine, USA",negativa
888,65323994,12/06/2022 21:14,taku09,IN SOUTH AFRICA THEY HAVE SABC A NATIONAL TREASURE IT REPORTS GENUINE NEWS AMP PROVIDES FAIR COVERAGE TO ALL SOUTH AFRICANS DESPITE POLITICAL AFFILIATION IN ZIMBABWE WE HAVE ZBC A NATIONAL SHAME IT REPORTS BIASED NEWS A FAKE NEWS PEDDLER AMP A PROPAGANDA MOUTHPIECE,Twitter for iPhone,144,,,,False,True,0,,,Victoria,positiva
